decoy_bad,seed,method,worst_case,robust_gap,avg_ref,decoy_mass,entropy,kl_to_ref,robust_opt_value
0.1,5,MNPO-hist-avg,0.21480393168810177,0.07395079225852921,0.5128232867361846,0.1673367462269961,2.041520889402722,0.03792065227711383,0.288754723946631
0.1,5,HT-MNPO-mix,0.1969915268721964,0.09176319707443459,0.531574619435912,0.3301859465008733,1.7854757719246763,0.29396576975515976,0.288754723946631
0.1,5,RONPO,0.29601745866174056,-0.007262734715109576,0.5346232941207919,0.36856324508158667,1.3476810790819735,0.7317604625978624,0.288754723946631
0.1,6,SPPO-avg,0.1000027727652332,0.2223383870921176,0.5466667276150512,0.9999801171328927,0.00025728593994638467,2.0791842557398894,0.3223411598573508
0.1,6,INPO-avg,0.19735433908761307,0.12498682076973772,0.5334318677881764,0.3444660913589193,1.7650005389588923,0.31444100272094366,0.3223411598573508
0.1,6,MNPO-hist-avg,0.2136847039293921,0.1086564559279587,0.5138311770480191,0.16761588032992877,2.038573253504257,0.04086828817557872,0.3223411598573508
0.1,6,HT-MNPO-mix,0.1948310253385116,0.1275101345188392,0.5338691231883312,0.33559230311427174,1.7644115281663804,0.31503001351345583,0.3223411598573508
0.1,6,RONPO,0.29593743508188497,0.02640372477546582,0.5326490446339035,0.3685080946838832,1.348301831269183,0.7311397104106528,0.3223411598573508
0.1,7,SPPO-avg,0.10000393458103667,0.20136490754889286,0.546666600890242,0.9999801732326842,0.0002576285958215783,2.0791839130840146,0.30136884212992954
0.1,7,INPO-avg,0.2062398106304489,0.09512903149948063,0.5298135568698648,0.33727269150679384,1.7937750138191255,0.28566652786071,0.30136884212992954
0.1,7,MNPO-hist-avg,0.21381050105407617,0.08755834107585336,0.5118815309908767,0.16710966803826705,2.044067064727372,0.03537447695246436,0.30136884212992954
0.1,7,HT-MNPO-mix,0.2047333421811979,0.09663549994873163,0.5302016542961199,0.3273651313719767,1.7971019241705197,0.28233961750931624,0.30136884212992954
0.1,7,RONPO,0.2958481642892427,0.005520677840686827,0.5303504953825972,0.3684046468337374,1.3495307905478664,0.7299107511319691,0.30136884212992954
0.1,8,SPPO-avg,0.10000266564041145,0.21565461329484842,0.546666992008192,0.9999799688831654,0.000257486191484538,2.0791840554883514,0.31565727893525986
0.1,8,INPO-avg,0.1956347962677747,0.12002248266748516,0.54066691219567,0.35943182251900613,1.7065067217164496,0.3729348199633863,0.31565727893525986
0.1,8,MNPO-hist-avg,0.21428814554397765,0.1013691333912822,0.5182094250538408,0.1688474370708406,2.0256834447774397,0.05375809690239619,0.31565727893525986
0.1,8,HT-MNPO-mix,0.1929635752621858,0.12269370367307406,0.5414086718445381,0.3516254952989911,1.7027440014791346,0.37669754020070145,0.31565727893525986
0.1,8,RONPO,0.2959856162811381,0.019671662654121735,0.5351848111123364,0.36848332060929306,1.3474964363137456,0.7319451053660904,0.31565727893525986
0.1,9,SPPO-avg,0.10000345546774024,0.22906239578202947,0.5466666728776907,0.9999801413106832,0.00025814295575557554,2.07918339872408,0.3290658512497697
0.1,9,INPO-avg,0.20284000868164406,0.12622584256812566,0.5322167187308485,0.3420455501054358,1.7746331622431042,0.30480837943673156,0.3290658512497697
0.1,9,MNPO-hist-avg,0.2143546179124821,0.11471123333728764,0.5131820529973041,0.1674525085603772,2.040369181499511,0.03907236018032459,0.3290658512497697
0.1,9,HT-MNPO-mix,0.20081096319617278,0.12825488805359694,0.532616770739785,0.33239694322571417,1.7764782600236853,0.3029632816561504,0.3290658512497697
0.1,9,RONPO,0.29594526260606296,0.03312058864370676,0.5325932113389965,0.36852325690727916,1.3482025956287604,0.7312389460510755,0.3290658512497697
0.2,0,SPPO-avg,0.20000000060820705,0.10866505796083276,0.5758333330673024,0.9999999933769115,1.4063579401927078e-07,2.0794414010440416,0.3086650585690398
0.2,0,INPO-avg,0.23003967378477402,0.07862538478426578,0.5441159884620442,0.4832644348558242,1.6228688785209413,0.4565726631588945,0.3086650585690398
0.2,0,MNPO-hist-avg,0.23230765620880853,0.07635740236023128,0.5163714877463262,0.19691633778584827,2.0304133308012435,0.04902821087859251,0.3086650585690398
0.2,0,HT-MNPO-mix,0.22802321280340557,0.08064184576563424,0.5437977267119726,0.47515778795203284,1.6350123317248968,0.44442920995493906,0.3086650585690398
0.2,0,RONPO,0.3210294090490473,-0.012364350480007502,0.5497529142137147,0.4508498497169381,1.2402165265320975,0.8392250151477378,0.3086650585690398
0.2,1,SPPO-avg,0.20000000053465325,0.1265020762614585,0.5758333330764073,0.999999993371667,1.4071272513367652e-07,2.0794414009671103,0.32650207679611176
0.2,1,INPO-avg,0.22874888887459405,0.09775318792151771,0.5450429989069897,0.48504392663558415,1.6161097707020566,0.46333177097777906,0.32650207679611176
0.2,1,MNPO-hist-avg,0.23283985468083213,0.09366222211527964,0.5171218944785135,0.1971159685551985,2.0284165244491588,0.051025017230677025,0.32650207679611176
0.2,1,HT-MNPO-mix,0.22646257058510458,0.10003950621100718,0.5447105776445827,0.47722839754884916,1.6272033073540961,0.45223823432573973,0.32650207679611176
0.2,1,RONPO,0.32113372432033577,0.005368352475775995,0.5516674039746722,0.45090928281353143,1.2392768404512156,0.8401647012286204,0.32650207679611176
0.2,2,SPPO-avg,0.20000000034281276,0.14190079580630446,0.5758333330596473,0.9999999933836761,1.4051309163483263e-07,2.0794414011667444,0.3419007961491172
0.2,2,INPO-avg,0.22341684843379203,0.1184839477153252,0.5433541439219486,0.4817917685880735,1.6284745577902406,0.45096698388959533,0.3419007961491172
0.2,2,MNPO-hist-avg,0.2291425666354467,0.11275822951367054,0.5155969482394869,0.19669650444032885,2.0325512308263507,0.046890310853485356,0.3419007961491172
0.2,2,HT-MNPO-mix,0.2209822204178423,0.12091857573127493,0.5431425091550593,0.47459146727029583,1.6372701384752253,0.4421714032046103,0.3419007961491172
0.2,2,RONPO,0.3208511114484001,0.02104968470071711,0.5458007346766695,0.45077334595583257,1.242079437600885,0.8373621040789505,0.3419007961491172
0.2,3,SPPO-avg,0.20000000040795382,0.11048168054459181,0.5758333330584936,0.9999999933839576,1.40530367541131e-07,2.0794414011494684,0.31048168095254564
0.2,3,INPO-avg,0.2251965025811505,0.08528517837139513,0.5433264617463952,0.481682753384155,1.6288897199589691,0.45055182172086666,0.31048168095254564
0.2,3,MNPO-hist-avg,0.22955040728870235,0.08093127366384328,0.5156125884824957,0.1966981544202642,2.032523387849221,0.04691815383061462,0.31048168095254564
0.2,3,HT-MNPO-mix,0.22293680690880913,0.08754487404373651,0.5432441526902084,0.47477317791951856,1.6365145905832952,0.44292695109654034,0.31048168095254564
0.2,3,RONPO,0.320869242705059,-0.010387561752513375,0.5456972280368022,0.4508076888652425,1.2420811006005286,0.8373604410793072,0.31048168095254564
0.2,4,SPPO-avg,0.2000000004124198,0.15141751818033836,0.5758333330578924,0.9999999933818322,1.4063229671808994e-07,2.0794414010475397,0.35141751859275816
0.2,4,INPO-avg,0.22544379483544064,0.12597372375731752,0.5436948008388475,0.48238650012144924,1.626209709814652,0.4532318318651839,0.35141751859275816
0.2,4,MNPO-hist-avg,0.23121735562518017,0.12020016296757799,0.5159717581290252,0.1967991182331205,2.0315372220328056,0.04790431964703,0.35141751859275816
0.2,4,HT-MNPO-mix,0.22295011586475655,0.1284674027280016,0.5433842608049008,0.4749609573969975,1.6356970896449416,0.443744452034894,0.35141751859275816
0.2,4,RONPO,0.32103881119461847,0.030378707398139693,0.5495925833836273,0.4508320221851807,1.240494129473329,0.8389474122065066,0.35141751859275816
0.2,5,SPPO-avg,0.20000000037782395,0.13230444866326296,0.5758333330585254,0.9999999933817996,1.4067950694819088e-07,2.0794414010003286,0.3323044490410869
0.2,5,INPO-avg,0.22452303240050617,0.10778141664058075,0.5437897681956478,0.4823648154226597,1.6262921702753999,0.45314937140443623,0.3323044490410869
0.2,5,MNPO-hist-avg,0.2301697093985846,0.1021347396425023,0.516136376302668,0.19683582895032284,2.0311378870928696,0.048303654586966324,0.3323044490410869
0.2,5,HT-MNPO-mix,0.22203490796094527,0.11026954108014164,0.5436437393576155,0.47542105927820927,1.6338364499946483,0.4456050916851877,0.3323044490410869
0.2,5,RONPO,0.32098484416729395,0.011319604873792966,0.5476182736348374,0.4509146527654672,1.240850897239465,0.8385906444403708,0.3323044490410869
0.2,6,SPPO-avg,0.20000000033181017,0.10158294032595674,0.5758333330843851,0.9999999933693913,1.406331087095031e-07,2.079441401046727,0.3015829406577669
0.2,6,INPO-avg,0.22335096232073604,0.07823197833703088,0.5451902226162667,0.48557829006736763,1.614082510701984,0.4653590309778516,0.3015829406577669
0.2,6,MNPO-hist-avg,0.22914100589776248,0.07244193476000443,0.5170922054195587,0.19712864194560484,2.028382587093707,0.0510589545861289,0.3015829406577669
0.2,6,HT-MNPO-mix,0.2208913371481254,0.08069160350964152,0.5452354855390015,0.4792667959659018,1.6195275918108134,0.4599139498690225,0.3015829406577669
0.2,6,RONPO,0.32090846608610457,-0.019325525428337653,0.5458050353329295,0.45091737429216494,1.2413182703612555,0.8381232713185801,0.3015829406577669
0.2,7,SPPO-avg,0.2000000004862494,0.10991100044354388,0.5758333330498,0.9999999933870061,1.4054802818138193e-07,2.079441401131808,0.3099110009297933
0.2,7,INPO-avg,0.22683894811304195,0.08307205281675134,0.5426633974039613,0.48024750918665143,1.6343598194097337,0.44508172227010223,0.3099110009297933
0.2,7,MNPO-hist-avg,0.2291687138386078,0.0807422870911855,0.5152397285356067,0.19659564290953702,2.0335347629770464,0.045906778702789156,0.3099110009297933
0.2,7,HT-MNPO-mix,0.22481022780085086,0.08510077312894243,0.5426682226456929,0.4732857846265506,1.642070823198185,0.4373707184816509,0.3099110009297933
0.2,7,RONPO,0.3208237813570288,-0.010912780427235536,0.5437213064014134,0.4508552956177663,1.242381087578782,0.8370604541010535,0.3099110009297933
0.2,8,SPPO-avg,0.2000000003039956,0.1013446015061554,0.5758333331751233,0.9999999933221788,1.408173773733738e-07,2.0794414008624575,0.301344601810151
0.2,8,INPO-avg,0.22326309596580465,0.07808150584434634,0.5504988774560569,0.49722398120483574,1.5701942464212333,0.5092472952586024,0.301344601810151
0.2,8,MNPO-hist-avg,0.2298257331134723,0.0715188686966787,0.5212447231033422,0.19842146238773825,2.0163249087356405,0.06311663294419556,0.301344601810151
0.2,8,HT-MNPO-mix,0.22081947964520246,0.08052512216494853,0.5507631168185271,0.4918079973758788,1.5731538129448872,0.5062877287349485,0.301344601810151
0.2,8,RONPO,0.3209465729824883,-0.019601971172337307,0.5480908682394312,0.45084105636327415,1.2407670405449953,0.8386745011348404,0.301344601810151
0.2,9,SPPO-avg,0.20000000043632218,0.10296265229355347,0.5758333330726764,0.999999993375108,1.406329412704713e-07,2.079441401046894,0.30296265272987566
0.2,9,INPO-avg,0.22583417773928424,0.07712847499059142,0.5443558456477037,0.4838507758025232,1.6206401301013453,0.45880141157849014,0.30296265272987566
0.2,9,MNPO-hist-avg,0.22973009324615867,0.07323255948371699,0.5164752160470791,0.1969564600928297,2.030068433350932,0.04937310832890324,0.30296265272987566
0.2,9,HT-MNPO-mix,0.22357595221554813,0.07938670051432753,0.5443513102208517,0.4770336871101658,1.6277545941064036,0.451686947573432,0.30296265272987566
0.2,9,RONPO,0.32091528677944114,-0.017952634049565486,0.5457704356296306,0.45093349014196576,1.241203140240277,0.8382384014395594,0.30296265272987566
0.3,0,SPPO-avg,0.2999999999995499,0.057672963298245006,0.6049999999992725,0.9999999999939388,1.9947829939212003e-10,2.0794415414823098,0.3576729632977949
0.3,0,INPO-avg,0.28092951445335956,0.07674344884443535,0.5675304981397192,0.6300754421714351,1.3497377818015837,0.7297037598782521,0.3576729632977949
0.3,0,MNPO-hist-avg,0.25360228032988547,0.10407068296790944,0.5220270023043997,0.23015612791043005,2.0119950439511674,0.06744649772866843,0.3576729632977949
0.3,0,HT-MNPO-mix,0.2793712704051717,0.07830169289262323,0.5671291946182411,0.6254713595301128,1.3602216052856853,0.7192199363941508,0.3576729632977949
0.3,0,RONPO,0.35588355827590673,0.0017894050218881796,0.5689508537968991,0.550841195921437,1.1229752913729856,0.95646625030685,0.3576729632977949
0.3,1,SPPO-avg,0.2999999999995499,0.05559005283739066,0.6049999999992725,0.9999999999939388,1.9947829939212003e-10,2.0794415414823098,0.35559005283694056
0.3,1,INPO-avg,0.28086833032446035,0.07472172251248022,0.5680981997908193,0.6311029861621074,1.3456427413241623,0.7337988003556732,0.35559005283694056
0.3,1,MNPO-hist-avg,0.25414093824561407,0.1014491145913265,0.5227351014306184,0.23036174677433807,2.0101338987352215,0.0693076429446143,0.35559005283694056
0.3,1,HT-MNPO-mix,0.27924294462447363,0.07634710821246693,0.5677065860423428,0.6266348300347377,1.3556042688870424,0.7238372727927936,0.35559005283694056
0.3,1,RONPO,0.3559743627238458,-0.00038430988690524304,0.5705104170951226,0.5508593406989207,1.1222559741468023,0.9571855675330332,0.35559005283694056
0.3,2,SPPO-avg,0.2999999999995499,0.046732249883924604,0.6049999999992725,0.9999999999939388,1.9947829939212003e-10,2.0794415414823098,0.3467322498834745
0.3,2,INPO-avg,0.27805134685311805,0.06868090303035645,0.5669947630234408,0.6290734375778717,1.3537348508368854,0.7257066908429506,0.3467322498834745
0.3,2,MNPO-hist-avg,0.2506866717277269,0.0960455781557476,0.5212944651167656,0.22992945064234624,2.0139900238402273,0.06545151783960834,0.3467322498834745
0.3,2,HT-MNPO-mix,0.2763638940368056,0.0703683558466689,0.5666615606835388,0.6248312832770716,1.3627469280354143,0.7166946136444212,0.3467322498834745
0.3,2,RONPO,0.3557410631917432,-0.009008813308268693,0.565633400734371,0.550823613488071,1.124437457361184,0.9550040843186517,0.3467322498834745
0.3,3,SPPO-avg,0.2999999999995499,0.046773383292614434,0.6049999999992725,0.9999999999939388,1.9947829939212003e-10,2.0794415414823098,0.34677338329216434
0.3,3,INPO-avg,0.2786580800215007,0.06811530327066362,0.5669925199293128,0.6290537312774442,1.3538133888413457,0.7256281528384896,0.34677338329216434
0.3,3,MNPO-hist-avg,0.25104666525671254,0.0957267180354518,0.5213097638602672,0.22993144013178266,2.0139618668956056,0.06547967478422995,0.34677338329216434
0.3,3,HT-MNPO-mix,0.2770548241783762,0.06971855911378816,0.5667444885460192,0.6250320717357382,1.3619401792781831,0.7175013624016525,0.34677338329216434
0.3,3,RONPO,0.35576582297266346,-0.00899243968049912,0.5654881399006545,0.5508485629949107,1.1244306344086104,0.9550109072712256,0.34677338329216434
0.3,4,SPPO-avg,0.2999999999995499,0.07212036824310752,0.6049999999992725,0.9999999999939388,1.9947829939212003e-10,2.0794415414823098,0.37212036824265743
0.3,4,INPO-avg,0.2793123557342863,0.09280801250837112,0.567249688676322,0.6295302369450515,1.3519124593652279,0.7275290823146076,0.37212036824265743
0.3,4,MNPO-hist-avg,0.25262817447897096,0.11949219376368647,0.5216491204607603,0.2300355718381809,2.0130418803385313,0.06639966134130479,0.37212036824265743
0.3,4,HT-MNPO-mix,0.27761172588877114,0.09450864235388629,0.5668797750303635,0.6252255190458748,1.3611489395066099,0.7182926021732255,0.37212036824265743
0.3,4,RONPO,0.35590171962587613,0.016218648616781295,0.5687363768580854,0.5508065623512144,1.1232450099289855,0.9561965317508505,0.37212036824265743
0.3,5,SPPO-avg,0.2999999999995499,0.07502748790252572,0.6049999999992725,0.9999999999939388,1.9947829939212003e-10,2.0794415414823098,0.37502748790207563
0.3,5,INPO-avg,0.2787281363937037,0.09629935150837193,0.5673406401708333,0.6296443184817266,1.3514573857682137,0.7279841559116218,0.37502748790207563
0.3,5,MNPO-hist-avg,0.25165579608979666,0.12337169181227897,0.5218056603387461,0.23007414454749392,2.012664147302165,0.06677739437767086,0.37502748790207563
0.3,5,HT-MNPO-mix,0.2770475715981718,0.09797991630390385,0.567076678320809,0.625636847143793,1.359474932280248,0.7199666093995881,0.37502748790207563
0.3,5,RONPO,0.35586228342452664,0.01916520447754899,0.5670673630426498,0.5509301862053085,1.1233865631954978,0.9560549784843378,0.37502748790207563
0.3,6,SPPO-avg,0.2999999999995499,0.05782252158497808,0.6049999999992725,0.9999999999939388,1.9947829939212003e-10,2.0794415414823098,0.357822521584528
0.3,6,INPO-avg,0.27822760725350026,0.07959491433102772,0.5681318459646267,0.6312467561174268,1.3450699645816604,0.7343715770981751,0.357822521584528
0.3,6,MNPO-hist-avg,0.25072612074915135,0.10709640083537664,0.5227041356643741,0.23037332177847206,2.0101141446459536,0.06932739703388197,0.357822521584528
0.3,6,HT-MNPO-mix,0.2765811784408137,0.08124134314371428,0.5679641825889792,0.6275194305889833,1.352062121906159,0.7273794197736769,0.357822521584528
0.3,6,RONPO,0.3557932270578498,0.0020292945266781603,0.5655844330673748,0.5509968279050407,1.1236353359430202,0.9558062057368153,0.357822521584528
0.3,7,SPPO-avg,0.2999999999995499,0.049750539578395314,0.6049999999992725,0.9999999999939388,1.9947829939212003e-10,2.0794415414823098,0.3497505395779452
0.3,7,INPO-avg,0.2789055261093475,0.07084501346859773,0.5666587422629271,0.6284107166134055,1.3563783423796951,0.7230631993001406,0.3497505395779452
0.3,7,MNPO-hist-avg,0.2506525076837667,0.09909803189417854,0.5209590580636011,0.22982649404886502,2.014899690700989,0.06454185097884665,0.3497505395779452
0.3,7,HT-MNPO-mix,0.2773779972739638,0.07237254230398144,0.566466039640707,0.624444575600117,1.364241027484958,0.7152005141948782,0.3497505395779452
0.3,7,RONPO,0.35572507845986306,-0.005974538881917846,0.5638385117371735,0.5509752531925581,1.124434743489626,0.9550067981902095,0.3497505395779452
0.3,8,SPPO-avg,0.2999999999995499,0.04494057306297,0.6049999999992725,0.9999999999939388,1.9947829939212003e-10,2.0794415414823098,0.3449405730625199
0.3,8,INPO-avg,0.27894356522924435,0.06599700783327556,0.5713264975647351,0.6376151381880638,1.3197463412934534,0.7596952003863826,0.3449405730625199
0.3,8,MNPO-hist-avg,0.2514981647023264,0.09344240836019352,0.5266079447563743,0.23169535016293494,1.998945857226039,0.08049568445379682,0.3449405730625199
0.3,8,HT-MNPO-mix,0.2773595037640809,0.06758106929843899,0.5712782747844324,0.6343339942625741,1.325345893947538,0.7540956477322981,0.3449405730625199
0.3,8,RONPO,0.3558121767671521,-0.010871603704632193,0.5675461866020896,0.5508837224922017,1.1233489336911067,0.9560926079887291,0.3449405730625199
0.3,9,SPPO-avg,0.2999999999995499,0.06370923292526093,0.6049999999992725,0.9999999999939388,1.9947829939212003e-10,2.0794415414823098,0.36370923292481083
0.3,9,INPO-avg,0.27899922032834035,0.08471001259647049,0.567647615223073,0.6303338493650641,1.3487077314384792,0.7307338102413568,0.36370923292481083
0.3,9,MNPO-hist-avg,0.25123018516367485,0.11247904776113599,0.522122662153827,0.23019647338019422,2.0116817323386895,0.06775980934114642,0.36370923292481083
0.3,9,HT-MNPO-mix,0.2774030627605609,0.0863061701642499,0.5674426174796419,0.6263896751218755,1.3564912896017407,0.7229502520780954,0.36370923292481083
0.3,9,RONPO,0.3557973259687424,0.007911906956068415,0.5655626603642117,0.5510192823999799,1.1235055664804183,0.9559359751994178,0.36370923292481083
0.4,0,SPPO-avg,0.39999999999898517,-0.025307504025238958,0.6341666666657739,0.9999999999941764,1.9924071166485167e-10,2.079441541483041,0.3746924959737462
0.4,0,INPO-avg,0.36166756761220686,0.013024928361539345,0.6003720798482237,0.7603375262729198,1.0089603166495276,1.070481225030308,0.3746924959737462
0.4,0,MNPO-hist-avg,0.28213669309149275,0.09255580288225346,0.5304180348230686,0.267118121570401,1.9839637314579448,0.09547781022189078,0.3746924959737462
0.4,0,HT-MNPO-mix,0.36083867830735733,0.013853817666388879,0.600089337626197,0.7582400846420051,1.0152999970859844,1.0641415445938516,0.3746924959737462
0.4,0,RONPO,0.40507579262600857,-0.03038329665226236,0.5955929529463903,0.6651358945674275,0.9896501575292606,1.089791384150575,0.3746924959737462
0.4,1,SPPO-avg,0.39999999999898517,-0.020990352538278134,0.6341666666657739,0.9999999999941764,1.9924071166485167e-10,2.079441541483041,0.37900964746070703
0.4,1,INPO-avg,0.36183936928487237,0.017170278175834663,0.6006434834373101,0.7607408218531603,1.007193627001818,1.0722479146780177,0.37900964746070703
0.4,1,MNPO-hist-avg,0.2826773684739298,0.09633227898677721,0.5310795993253982,0.2673238484432978,1.9822485641629166,0.09719297751691888,0.37900964746070703
0.4,1,HT-MNPO-mix,0.3610051242346497,0.018004523226057334,0.6003702896172661,0.7586869142324969,1.013349680338202,1.066091861341634,0.37900964746070703
0.4,1,RONPO,0.40515045544369394,-0.026140807982986902,0.59664127205523,0.6651247232092832,0.989196979852702,1.090244561827134,0.37900964746070703
0.4,2,SPPO-avg,0.39999999999898517,-0.02612641462831522,0.634166666665774,0.9999999999941764,1.9924071166485167e-10,2.079441541483041,0.37387358537066995
0.4,2,INPO-avg,0.36063543826082906,0.013238147109840892,0.6000984199683986,0.7599199436981269,1.0107903742899662,1.0686511673898695,0.37387358537066995
0.4,2,MNPO-hist-avg,0.2794830927656005,0.09439049260506943,0.5297320778590929,0.2668910944072245,1.98580424534057,0.09363729633926576,0.37387358537066995
0.4,2,HT-MNPO-mix,0.35977401708354717,0.014099568287122777,0.5998410810549291,0.7579079620132109,1.0167377816431329,1.0627037600367029,0.37387358537066995
0.4,2,RONPO,0.4049841917450047,-0.03111060637433477,0.5932046426074997,0.6651345561197994,0.9906645642681055,1.0887769774117304,0.37387358537066995
0.4,3,SPPO-avg,0.39999999999898517,-0.011994317214755523,0.6341666666657738,0.9999999999941764,1.9924071166485167e-10,2.079441541483041,0.38800568278422964
0.4,3,INPO-avg,0.36078495248785175,0.027220730296377893,0.6001029547910282,0.7599241959176075,1.0107717026884298,1.0686698389914062,0.38800568278422964
0.4,3,MNPO-hist-avg,0.27979467578005485,0.1082110070041748,0.529746920888609,0.26689339350199365,1.985776127267034,0.0936654144128018,0.38800568278422964
0.4,3,HT-MNPO-mix,0.35995506028630253,0.028050622497927113,0.5998819631111013,0.7579958990616735,1.0163542092637474,1.063087332416088,0.38800568278422964
0.4,3,RONPO,0.4050194263342596,-0.017013743550029936,0.5930094840838288,0.665135949200244,0.990682303670093,1.0887592380097428,0.38800568278422964
0.4,4,SPPO-avg,0.39999999999898517,-0.00991127839770134,0.6341666666657738,0.9999999999941764,1.9924071166485167e-10,2.079441541483041,0.3900887216012838
0.4,4,INPO-avg,0.36123769062360717,0.02885103097767666,0.600231721043959,0.7601201663111302,1.0099129253048276,1.0695286163750082,0.3900887216012838
0.4,4,MNPO-hist-avg,0.2812804301258648,0.10880829147541904,0.5300643513542631,0.2669977105713481,1.9849276533629954,0.09451388831684038,0.3900887216012838
0.4,4,HT-MNPO-mix,0.3603835280379574,0.029705193563326404,0.5999687508305148,0.7581071011874393,1.0158671845255034,1.0635743571543324,0.3900887216012838
0.4,4,RONPO,0.40511221490267874,-0.015023493301394908,0.5953113802818525,0.6650752283074913,0.9899086859496992,1.0895328557301371,0.3900887216012838
0.4,5,SPPO-avg,0.39999999999898517,0.025852124403137167,0.6341666666657738,0.9999999999941764,1.9924071166485167e-10,2.079441541483041,0.42585212440212233
0.4,5,INPO-avg,0.3609688793880746,0.06488324501404774,0.600288162366513,0.7601965918377795,1.009577998932521,1.0698635427473142,0.42585212440212233
0.4,5,MNPO-hist-avg,0.28038923153119827,0.14546289287092407,0.5302118384093156,0.2670371113522144,1.9845741112005877,0.09486743047924795,0.42585212440212233
0.4,5,HT-MNPO-mix,0.36012695258468497,0.06572517181743737,0.6000678206711533,0.7582819703879634,1.0150939843969744,1.0643475572828613,0.42585212440212233
0.4,5,RONPO,0.4050868935513375,0.020765230850784855,0.5940958197429166,0.6652100608323165,0.9898895850232693,1.0895519566565663,0.42585212440212233
0.4,6,SPPO-avg,0.39999999999898517,0.004157077692293842,0.6341666666657738,0.9999999999941764,1.9924071166485167e-10,2.079441541483041,0.404157077691279
0.4,6,INPO-avg,0.3607873755964297,0.043369702094849305,0.6006343671018793,0.7607444381404842,1.0071778257423123,1.0722637159375241,0.404157077691279
0.4,6,MNPO-hist-avg,0.27956389915044755,0.12459317854083146,0.5310476009240236,0.2673338412733642,1.9822422273007705,0.09719931437906523,0.404157077691279
0.4,6,HT-MNPO-mix,0.35995687443601676,0.04420020325526225,0.6004454400169922,0.7589030072225009,1.012390523497023,1.067051018182813,0.404157077691279
0.4,6,RONPO,0.40502263108150066,-0.0008655533902216517,0.5931065756956989,0.6653209641858115,0.9899323063144412,1.0895092353653946,0.404157077691279
0.4,7,SPPO-avg,0.39999999999898517,0.02369164751943159,0.6341666666657738,0.9999999999941764,1.9924071166485167e-10,2.079441541483041,0.42369164751841676
0.4,7,INPO-avg,0.3606953484657868,0.06299629905262993,0.5999622286398766,0.7597100297609831,1.0117099453383198,1.0677315963415155,0.42369164751841676
0.4,7,MNPO-hist-avg,0.2793922188310311,0.14429942868738566,0.5294203747694582,0.2667890646364738,1.9866357457508774,0.09280579592895821,0.42369164751841676
0.4,7,HT-MNPO-mix,0.35988391284819593,0.06380773467022083,0.5997628495583947,0.7578098707377973,1.0171525718481262,1.0622889698317093,0.42369164751841676
0.4,7,RONPO,0.4049797020799838,0.018711945438432964,0.5918342918139606,0.665319118250155,0.9904464038309431,1.0889951378488927,0.42369164751841676
0.4,8,SPPO-avg,0.39999999999898517,0.008116156175223987,0.6341666666657738,0.9999999999941764,1.9924071166485167e-10,2.079441541483041,0.40811615617420915
0.4,8,INPO-avg,0.3613667918107245,0.04674936436348465,0.6020920992299776,0.7630519338107216,0.9970730909933568,1.082368450686479,0.40811615617420915
0.4,8,MNPO-hist-avg,0.2804188566601892,0.12769729951401998,0.5346793585064588,0.2686463478246457,1.9720205146878802,0.10742102699195563,0.40811615617420915
0.4,8,HT-MNPO-mix,0.3605712705576799,0.04754488561652925,0.6019475930758006,0.7613507167130703,1.001781471807524,1.0776600698723118,0.40811615617420915
0.4,8,RONPO,0.4050167132274015,0.00309944294680764,0.5946502320632039,0.665200892518846,0.9898537073224354,1.0895878343574004,0.40811615617420915
0.4,9,SPPO-avg,0.39999999999898517,0.01698755604381208,0.6341666666657738,0.9999999999941764,1.9924071166485167e-10,2.079441541483041,0.41698755604279725
0.4,9,INPO-avg,0.3609353903169485,0.05605216572584876,0.6004110849235432,0.7604056250215367,1.0086620467821152,1.070779494897721,0.41698755604279725
0.4,9,MNPO-hist-avg,0.27998183155162226,0.13700572449117498,0.5305050962129606,0.26715742727210096,1.9836831924682081,0.09575834921162779,0.41698755604279725
0.4,9,HT-MNPO-mix,0.3601106172551877,0.05687693878760952,0.6002058300270601,0.7585028010609833,1.0141235254330743,1.0653180162467613,0.41698755604279725
0.4,9,RONPO,0.40502252786353093,0.011965028179266313,0.5930927784732621,0.6653526075835897,0.9897942436856733,1.0896472979941627,0.41698755604279725
