rho,seed,method,worst_case,robust_gap,avg_ref,entropy,kl_to_ref,robust_opt_value
1.0,0,INPO-avg,0.4606372517716749,-0.05169309105496006,0.591746483822398,1.9223994758515823,0.5625071739364182,0.40894416071671486
1.0,0,MNPO-hist-avg,0.3757685962061148,0.03317556451060005,0.5790422134912756,2.2659738728608287,0.21893277692717145,0.40894416071671486
1.0,0,HT-MNPO-mix,0.46063725177167486,-0.051693091054960005,0.5917464838223981,1.922399475851582,0.562507173936418,0.40894416071671486
1.0,0,RONPO,0.46062398560133616,-0.051679824884621306,0.5917534458942088,1.9223879969198254,0.5625186528681748,0.40894416071671486
1.0,1,SPPO-avg,0.07295356672108998,0.2857563217973263,0.706049575671932,0.010466480967085358,2.4744401688229605,0.3587098885184163
1.0,1,INPO-avg,0.45972719366648884,-0.10101730514807256,0.5545354795288336,1.9976833737399318,0.4872232760480683,0.3587098885184163
1.0,1,MNPO-hist-avg,0.35444553708330606,0.004264351435110225,0.5537424981420886,2.316085021172316,0.16882162861568406,0.3587098885184163
1.0,1,HT-MNPO-mix,0.45972719366648923,-0.10101730514807294,0.5545354795288339,1.9976833737399313,0.4872232760480692,0.3587098885184163
1.0,1,RONPO,0.45944096539412943,-0.10073107687571314,0.5543242313572946,1.998798883880333,0.4861077659076675,0.3587098885184163
1.0,2,SPPO-avg,0.01536448918349297,0.43829849793384235,0.4770938019981764,0.08057340779472902,2.4043332419953596,0.4536629871173353
1.0,2,INPO-avg,0.47077869874792067,-0.01711571163058534,0.5429712715740665,2.130718654595582,0.3541879951924182,0.4536629871173353
1.0,2,MNPO-hist-avg,0.42895780034631553,0.024705186771019794,0.5320869670278754,2.3919363549399093,0.09297029484809143,0.4536629871173353
1.0,2,HT-MNPO-mix,0.47077869874792067,-0.01711571163058534,0.5429712715740667,2.130718654595582,0.35418799519241817,0.4536629871173353
1.0,2,RONPO,0.4705528901147633,-0.016889902997427986,0.5430006838980387,2.13060694808204,0.35429970170596004,0.4536629871173353
1.0,3,SPPO-avg,0.4736751107247244,0.00920405491539883,0.6642179045247112,0.6983994729942659,1.7865071767978271,0.48287916564012323
1.0,3,INPO-avg,0.4638961741020027,0.018982991538120553,0.627128084139792,1.6947113062797527,0.790195343508248,0.48287916564012323
1.0,3,MNPO-hist-avg,0.36941287548518453,0.1134662901549387,0.5840572779428989,2.247222911317078,0.23768373847092256,0.48287916564012323
1.0,3,HT-MNPO-mix,0.4638961741020028,0.01898299153812044,0.627128084139792,1.6947113062797527,0.7901953435082483,0.48287916564012323
1.0,3,RONPO,0.46382345095682126,0.019055714683301972,0.6271214432215736,1.6948241663215546,0.7900824834664462,0.48287916564012323
1.0,4,SPPO-avg,0.08572104319288956,0.3418266930217263,0.5076599491017264,0.47317168624487566,2.0117349635449036,0.42754773621461584
1.0,4,INPO-avg,0.4713923327482007,-0.043844596533584856,0.5489963639935155,2.1345697089444133,0.35033694084358674,0.42754773621461584
1.0,4,MNPO-hist-avg,0.41919154329046776,0.008356192924148076,0.5275675175086594,2.4051558388135184,0.07975081097448183,0.42754773621461584
1.0,4,HT-MNPO-mix,0.4713923327482006,-0.043844596533584745,0.5489963639935156,2.134569708944414,0.35033694084358674,0.42754773621461584
1.0,4,RONPO,0.47131413833139835,-0.04376640211678251,0.5490037682385435,2.1345662280788034,0.3503404217091972,0.42754773621461584
1.0,5,SPPO-avg,0.1332417950296464,0.31025844779609646,0.5405999990299494,0.6989633646985824,1.7859432850911414,0.44350024282574285
1.0,5,INPO-avg,0.4706496929315274,-0.027149450105784567,0.5685170382235148,2.040549853303839,0.44435679648416126,0.44350024282574285
1.0,5,MNPO-hist-avg,0.41447967707929456,0.02902056574644829,0.5508323094292435,2.3521896669633704,0.13271698282462985,0.44350024282574285
1.0,5,HT-MNPO-mix,0.4706496929315275,-0.027149450105784623,0.568517038223515,2.040549853303839,0.44435679648416143,0.44350024282574285
1.0,5,RONPO,0.47066969702636524,-0.02716945420062239,0.5685140440084155,2.040522467143461,0.44438418264453944,0.44350024282574285
1.0,6,SPPO-avg,0.021996805147949248,0.39781277982555124,0.6745983721989848,0.13660626137082174,2.3483003884184317,0.4198095849735005
1.0,6,INPO-avg,0.46798243599087924,-0.048172851017378726,0.5688662325311403,1.986447431631556,0.49845921815644456,0.4198095849735005
1.0,6,MNPO-hist-avg,0.39798795088667005,0.021821634086830466,0.5478945452197242,2.3495290521462446,0.13537759764175616,0.4198095849735005
1.0,6,HT-MNPO-mix,0.4679824359908792,-0.04817285101737867,0.5688662325311403,1.9864474316315555,0.49845921815644484,0.4198095849735005
1.0,6,RONPO,0.46883768261506714,-0.049028097641566626,0.5686915302496973,1.9863810374005308,0.4985256123874692,0.4198095849735005
1.0,7,SPPO-avg,0.28825480398309195,0.16862628581518846,0.5519330051074216,1.0039867973886103,1.4809198524013996,0.4568810897982804
1.0,7,INPO-avg,0.46703282959154513,-0.010151739793264725,0.5497303336401504,2.165329498595404,0.31957715119259683,0.4568810897982804
1.0,7,MNPO-hist-avg,0.39836725968859654,0.05851383010968386,0.5397667226258782,2.3689243722018984,0.11598227758610162,0.4568810897982804
1.0,7,HT-MNPO-mix,0.4670328295915451,-0.010151739793264669,0.5497303336401502,2.165329498595404,0.3195771511925966,0.4568810897982804
1.0,7,RONPO,0.4670394186064073,-0.010158328808126893,0.549725599786679,2.1653377074168603,0.3195689423711401,0.4568810897982804
1.0,8,SPPO-avg,0.09306621077888436,0.2982948114052635,0.5266156301867604,0.6614657227024593,1.8234409270856675,0.39136102218414787
1.0,8,INPO-avg,0.46303158630103314,-0.07167056411688527,0.5377847433192114,2.14890241946837,0.33600423031963045,0.39136102218414787
1.0,8,MNPO-hist-avg,0.4038321342174382,-0.012471112033290321,0.5271642563716724,2.4036428386530866,0.08126381113491354,0.39136102218414787
1.0,8,HT-MNPO-mix,0.46303158630103314,-0.07167056411688527,0.5377847433192114,2.1489024194683704,0.33600423031963006,0.39136102218414787
1.0,8,RONPO,0.46320925034922156,-0.07184822816507369,0.5377965634914099,2.1487210818911073,0.33618556789689313,0.39136102218414787
1.0,9,SPPO-avg,0.11258105232222639,0.29181824621376085,0.5672010161255048,0.5000823596372677,1.984824290152228,0.4043992985359872
1.0,9,INPO-avg,0.47883475930030983,-0.07443546076432261,0.5734830459029924,1.956869911918772,0.5280367378692279,0.4043992985359872
1.0,9,MNPO-hist-avg,0.41321538797303736,-0.008816089437050145,0.5587139950682759,2.3138819714530823,0.17102467833491775,0.4043992985359872
1.0,9,HT-MNPO-mix,0.47883475930030994,-0.07443546076432273,0.5734830459029924,1.9568699119187722,0.5280367378692281,0.4043992985359872
1.0,9,RONPO,0.47904378919739954,-0.07464449066141232,0.5734263490258629,1.9567099239058436,0.5281967258821568,0.4043992985359872
